number,time,duration,screen_x,screen_y,avg_dilation,saccadic_length
2030,836490,319,842,749,0.08453375527426399,30.4138126514911
2031,836889,120,852,671,0.09503375527426394,78.63841300535
2032,837028,120,845,692,0.06053375527426397,22.135943621178654
2033,837168,100,840,690,0.07403375527426403,5.385164807134504
2034,837387,100,876,678,0.07453375527426376,37.94733192202055
2035,837587,299,878,685,0.11203375527426385,7.280109889280518
2036,837966,100,570,653,0.14453375527426404,309.6578757273905
2037,838105,199,731,698,0.1340337552742641,167.17057157286985
2038,838524,279,799,728,0.13003375527426408,74.32361670424818
2039,838883,259,936,752,0.13253375527426403,139.08630414242805
2040,839421,139,742,571,0.092533755274264,265.32432983049256
2041,839600,140,738,566,0.15453375527426427,6.4031242374328485
2042,839760,140,801,655,0.16353375527426417,109.04127658827184
2043,840079,160,653,644,0.08603375527426405,148.4082207965583
2044,840278,120,657,626,0.07003375527426403,18.439088914585774
2045,840617,359,631,614,0.13453375527426426,28.635642126552707
2046,841016,578,629,616,0.11853375527426424,2.8284271247461903
2047,841853,279,635,607,0.1435337552742637,10.816653826391969
2048,842192,239,592,581,0.17753375527426396,50.24937810560445
2049,842511,239,733,552,0.3555337552742639,143.95138068111746
2050,842771,100,698,536,0.3235337552742643,38.48376280978771
2051,842890,339,552,545,0.318533755274264,146.27713423498562
2052,843249,479,607,539,0.26503375527426387,55.326304774492215
2053,843747,219,549,492,0.2550337552742641,74.65252842335616
2054,843987,100,632,503,0.22403375527426395,83.72574275573791
2055,844266,100,697,702,0.19353375527426397,209.34660255184463
2056,844445,319,617,670,0.16903375527426423,86.16263691415206
2057,844784,299,632,637,0.17853375527426385,36.24913792078372
2058,845382,199,724,723,0.22503375527426384,125.93649193144932
2059,845622,219,658,716,0.17453375527426385,66.37017402418047
2060,846020,120,558,675,0.24053375527426413,108.07867504739313
2061,846160,319,614,662,0.2530337552742643,57.48912940721924
2062,846499,199,659,650,0.32403375527426403,46.57252408878007
2063,846818,259,720,653,0.27253375527426416,61.07372593840988
2064,847097,100,715,633,0.28653375527426395,20.615528128088304
2065,847396,479,574,636,0.3055337552742645,141.0319112825179
2066,847894,179,606,591,0.2915337552742643,55.21775076911409
2067,848313,459,508,722,0.334533755274264,163.6001222493431
2068,848792,100,544,715,0.3260337552742638,36.6742416417845
2069,849170,319,500,705,0.25303375527426386,45.12205669071391
2070,849509,379,497,721,0.23253375527426412,16.278820596099706
2071,849908,678,555,757,0.21503375527426405,68.26419266350405
2072,850606,538,587,767,0.16103375527426378,33.52610922848042
2073,851204,199,553,758,0.2075337552742642,35.17101079013795
2074,851423,199,492,656,0.17353375527426396,118.84864324004712
2075,851643,159,523,615,0.167033755274264,51.40038910358559
2076,851842,299,561,607,0.32353375527426387,38.8329756778952
2077,852360,140,574,551,0.31453375527426397,57.48912940721924
2078,852520,160,598,542,0.3515337552742639,25.632011235952593
2079,852699,219,595,555,0.3515337552742639,13.341664064126334
2080,852939,738,553,605,0.37753375527426414,65.29931086925804
2081,853696,140,549,570,0.31453375527426397,35.22782990761707
2082,853856,239,576,551,0.31203375527426447,33.015148038438355
2083,854115,179,572,550,0.34053375527426377,4.123105625617661
2084,854314,100,569,564,0.2895337552742636,14.317821063276353
2085,854733,379,572,550,0.3365337552742642,14.317821063276353
2086,855411,279,674,840,0.26953375527426404,307.41502891042916
2087,855850,239,691,848,0.09796624472573612,18.788294228055936
2088,856149,239,736,805,0.22296624472573567,62.24146527838174
2089,856627,219,583,750,0.07946624472573616,162.58536219475602
2090,856906,199,536,402,0.1800337552742639,351.15950791627444
2091,857145,279,242,329,0.28753375527426384,302.92738403782516
2092,857464,239,434,247,0.27803375527426377,208.7773934122179
2093,857803,179,133,160,0.2770337552742643,313.3209217399949
2094,858003,319,53,157,0.21553375527426377,80.05623023850174
2095,858342,179,-32,182,0.15953375527426372,88.60022573334675
2096,858541,558,-3,212,0.1565337552742636,41.72529209005013
2097,859139,279,86,210,0.08053375527426399,89.02246907382428
2098,859438,160,335,208,0.053466244725736356,249.00803199896987
2099,859638,140,459,210,0.03703375527426411,124.01612798341996
2100,859797,299,488,201,0.11353375527426435,30.364452901377952
2101,860196,219,259,225,0.147033755274264,230.25420734483876
2102,860595,399,481,219,0.13053375527426425,222.08106627986098
2103,861013,259,483,231,0.07653375527426354,12.165525060596439
2104,861352,359,652,224,0.12853375527426403,169.14490828872147
2105,861731,379,647,223,0.14803375527426432,5.0990195135927845
2106,862130,279,649,225,0.13103375527426397,2.8284271247461903
2107,862429,239,644,237,0.08803375527426383,13.0
2108,862688,578,552,264,0.14153375527426393,95.88013350011565
2109,863286,239,529,248,0.19603375527426392,28.0178514522438
2110,863545,439,479,210,0.21403375527426372,62.80127387243033
2111,864024,359,243,254,0.19903375527426403,240.06665740997852
2112,864403,359,64,242,0.0785337552742642,179.4017837146554
2113,865021,199,94,251,0.12796624472573592,31.32091952673165
2114,865280,219,76,216,0.15446624472573633,39.35733730830886
2115,865519,738,79,281,0.057466244725735915,65.06919393998976
2116,866277,419,41,272,0.07046624472573582,39.05124837953327
2117,866735,518,33,188,0.15496624472573606,84.38009243891595
2118,867274,479,299,222,0.13446624472573587,268.16412884649577
2119,867772,120,247,217,0.037533755274263836,52.23983154643591
2120,867972,279,45,271,0.0699662447257361,209.093280618962
2121,868271,279,167,255,0.05503375527426391,123.0447073221762
2122,868590,698,280,278,0.07753375527426387,115.31695452100702
2123,869327,219,437,211,0.11203375527426385,170.6985647274165
2124,869945,120,484,235,0.08646624472573583,52.773099207835045
2125,870185,279,709,263,0.1284662447257361,226.73552875542023
2126,870484,179,776,252,0.14896624472573583,67.89698078707183
2127,870783,219,484,140,0.1615337552742644,312.74270575027003
2128,871082,140,117,157,0.06153375527426386,367.3935219897052
2129,871241,179,72,153,0.06053375527426397,45.17742799230607
2130,871481,239,311,158,0.06046624472573603,239.0522955338434
2131,871780,199,482,232,0.04346624472573568,186.3249849054066
2132,871999,100,485,231,0.08196624472573566,3.1622776601683795
2133,872398,1715,86,247,0.10553375527426434,399.32067314377804
2134,874132,319,56,250,0.05603375527426424,30.14962686336267
2135,874471,1914,100,255,0.09646624472573606,44.28317965096906
2136,876405,100,125,259,0.048966244725736185,25.317977802344327
2137,876764,259,65,246,0.11896624472573603,61.39218191268331
2138,877043,100,65,253,0.07946624472573616,7.0
2139,877242,359,101,253,0.34996624472573634,36.0
2140,877741,219,588,557,0.12446624472573609,574.0949398836398
2141,878020,140,698,458,0.09553375527426367,147.98986451781082
2142,878279,319,98,235,0.21253375527426366,640.1007733162021
2143,878618,478,40,249,0.11553375527426413,59.665735560705194
2144,879117,379,115,238,0.1225337552742638,75.8023746329889
2145,879715,199,570,396,0.11553375527426413,481.65236426285713
2146,879974,179,445,298,0.06853375527426397,158.83639381451596
2147,880213,160,667,541,0.14153375527426393,329.13978793211857
2148,880393,160,696,452,0.20153375527426398,93.60555539069249
2149,880672,199,611,259,0.23603375527426396,210.8885961829136
2150,880971,120,304,278,0.15703375527426422,307.5873859572268
2151,881110,339,361,301,0.09603375527426428,61.465437442517235
2152,882147,120,634,591,0.06796624472573631,398.2825630127435
2153,882346,140,704,795,0.15146624472573622,215.67568244936655
2154,882506,120,698,795,0.10846624472573607,6.0
2155,882646,119,709,805,0.1089662447257358,14.866068747318506
2156,882825,219,982,815,0.14703375527426354,273.18308878845335
2157,883064,199,976,818,0.07846624472573582,6.708203932499369
2158,883343,339,691,705,0.3509662447257358,306.5844092578747
2159,883842,120,1101,954,0.14896624472573583,479.6884405528238
2160,884021,140,1174,1039,0.1704662447257359,112.0446339634344
2161,884240,339,618,1017,0.40446624472573633,556.4350815683713
2162,884639,379,325,1006,0.4444662447257355,293.20641193534635
2163,885038,518,567,1068,0.6209662447257362,249.81593223811808
2164,885636,179,647,1015,0.5529662447257366,95.96353474106714
2165,885836,100,611,1015,0.6074662447257357,36.0
2166,886035,120,246,1015,0.614966244725736,365.0
2167,886174,239,299,1016,0.6534662447257369,53.009433122794285
2168,886434,279,267,1008,0.699966244725736,32.984845004941285
2169,886733,339,328,1009,0.6279662447257359,61.00819617067857
2170,887131,279,16,1022,0.513966244725736,312.27071588607214
2171,887430,179,111,995,0.4844662447257364,98.76234100101111
2172,887630,339,26,991,0.42346624472573646,85.09406559801923
2173,887989,219,78,991,0.4589662447257363,52.0
2174,888268,140,506,1077,0.47196624472573534,436.5546930225353
2175,888527,339,323,1024,0.5339662447257365,190.5203401214684
2176,888886,159,224,1016,0.4399662447257362,99.32270636667126
2177,889065,199,279,1010,0.465966244725736,55.326304774492215
2178,889285,140,323,1015,0.41996624472573574,44.28317965096906
2179,889584,120,507,995,0.4084662447257359,185.0837648201484
2180,889723,279,566,988,0.4169662447257356,59.413803110051795
2181,890162,239,458,459,0.24796624472573603,539.9120298715338
2182,890461,199,464,214,0.10796624472573635,245.073458375239
2183,890999,319,322,1014,0.08746624472573616,812.504769216772
2184,891398,399,577,682,0.13953375527426415,418.6275194011975
2185,891817,180,672,571,0.17353375527426396,146.102703602637
2186,892016,279,667,560,0.23403375527426418,12.083045973594572
2187,892315,199,566,779,0.2685337552742637,241.16799124261908
2188,892674,140,184,187,0.24953375527426358,704.5480821065373
2189,892873,140,62,200,0.21303375527426427,122.6906679417795
2190,893033,518,42,246,0.0875337552742641,50.15974481593781
2191,893731,120,665,644,0.0699662447257361,739.2787025202335
2192,894070,140,562,692,0.1274662447257362,113.63538181394033
2193,894249,199,591,667,0.09146624472573617,38.28837943815329
2194,894468,199,610,773,0.07996624472573588,107.68936809174804
2195,894728,319,546,869,0.09846624472573628,115.37764081484765
2196,895186,160,617,606,0.0875337552742641,272.41512439657237
2197,895366,219,640,738,0.15796624472573617,133.98880550254935
2198,895685,179,1183,1007,0.056466244725736026,605.9785474750736
2199,895884,259,1215,1012,0.060966244725736196,32.38826948140329
2200,896682,179,674,728,0.29246624472573624,611.0130931494022
2201,896881,279,630,671,0.153466244725736,72.00694410957877
2202,897180,379,638,732,0.1144662447257363,61.5223536610881
2203,897579,180,573,771,0.13896624472573604,75.8023746329889
2204,897838,458,669,646,0.23596624472573646,157.610278852618
2205,898316,239,710,691,0.2659662447257358,60.876925020897694
2206,898576,219,749,737,0.2759662447257356,60.30754513325841
2207,898934,219,722,732,0.23296624472573635,27.459060435491963
2208,899174,100,728,725,0.1714662447257358,9.219544457292887
2209,899413,180,694,663,0.1584662447257359,70.71067811865476
2210,899612,339,679,645,0.18796624472573598,23.430749027719962
2211,899991,518,675,654,0.13296624472573582,9.848857801796104
2212,900569,199,254,443,0.12053375527426402,470.9161284135424
2213,900848,120,386,305,0.13353375527426392,190.9659655540746
2214,901147,419,140,400,0.16003375527426433,263.7062759966095
2215,901686,199,368,425,0.11703375527426418,229.36651891677653
2216,901965,140,558,576,0.07203375527426426,242.69528219559604
2217,902164,100,497,498,0.15353375527426394,99.02019995940222
2218,902304,140,490,388,0.17953375527426418,110.22250223978767
2219,902463,319,488,352,0.23403375527426418,36.05551275463989
2220,902822,239,469,366,0.1720337552742639,23.600847442411894
2221,903081,359,465,367,0.175033755274264,4.123105625617661
2222,903540,219,546,349,0.17353375527426396,82.97590011563598
2223,903779,299,544,350,0.11303375527426418,2.23606797749979
2224,904158,319,539,269,0.08553375527426388,81.15417426109393
2225,904497,359,521,269,0.10703375527426395,18.0
2226,904956,578,524,276,0.11796624472573614,7.615773105863909
2227,905554,120,503,345,0.08403375527426382,72.12489168102785
2228,905813,399,457,235,0.11253375527426401,119.23086848631104
2229,906232,459,506,286,0.1410337552742642,70.7248188403477
2230,906710,718,600,271,0.15603375527426389,95.1892851112981
2231,907488,299,554,540,0.0785337552742642,272.90474528670256
2232,907807,239,515,624,0.15753375527426394,92.61209424259879
2233,908066,160,503,542,0.16053375527426406,82.87339742040264
2234,908245,459,525,478,0.2755337552742638,67.67569726275453
2235,908724,160,524,471,0.3025337552742644,7.0710678118654755
2236,909043,239,566,494,0.330533755274264,47.885279575251516
2237,909302,139,692,656,0.2500337552742642,205.23157651784484
2238,909860,219,505,551,0.30403375527426446,214.46211786700232
2239,910099,618,571,545,0.2715337552742638,66.27216610312357
2240,910737,299,525,488,0.23753375527426357,73.24616030891995
2241,911096,199,507,475,0.2115337552742642,22.20360331117452
2242,911395,100,507,467,0.2500337552742642,8.0
2243,911595,379,478,404,0.15753375527426394,69.35416353759881
2244,912033,857,471,368,0.1680337552742639,36.6742416417845
2245,913010,160,513,376,0.22353375527426378,42.7551166528639
2246,913190,618,526,431,0.256033755274264,56.515484603779164
2247,913828,160,555,360,0.21203375527426394,76.69419795525604
2248,914007,319,553,344,0.3380337552742638,16.1245154965971
2249,914486,678,519,428,0.2785337552742644,90.62008607367353
2250,915184,100,518,426,0.26253375527426437,2.23606797749979
2251,915303,180,522,445,0.23553375527426423,19.4164878389476
2252,915502,758,520,439,0.27453375527426394,6.324555320336759
2253,916280,299,525,444,0.2555337552742638,7.0710678118654755
2254,916599,259,518,431,0.23203375527426395,14.7648230602334
2255,916878,199,487,385,0.21203375527426394,55.47071299343465
2256,917098,159,457,344,0.2745337552742644,50.80354318352215
2257,917317,1176,370,144,0.42653375527426407,218.10318658836692
2258,918513,239,517,239,0.33203375527426404,175.025712396779
2259,918872,219,99,219,0.3905337552742645,418.4781953698424
2260,919111,339,49,228,0.4065337552742636,50.80354318352215
2261,919470,678,95,238,0.35553375527426434,47.07440918375928
2262,920308,100,635,532,0.1250337552742642,614.8463222627261
2263,920427,100,654,514,0.14803375527426388,26.1725046566048
2264,920567,140,646,516,0.20153375527426354,8.246211251235321
2265,920766,439,626,507,0.29853375527426396,21.93171219946131
2266,921284,678,636,539,0.2715337552742638,33.52610922848042
2267,922002,139,649,528,0.31153375527426386,17.029386365926403
2268,922261,160,658,647,0.27453375527426394,119.33985084622823
2269,922620,219,662,656,0.28253375527426394,9.848857801796104
2270,922879,219,710,723,0.24903375527426386,82.41965784932621
2271,923119,199,729,668,0.19203375527426392,58.18934610390462
2272,923378,239,711,585,0.2505337552742639,84.92938243034621
2273,923637,159,723,570,0.21303375527426427,19.209372712298546
2274,923816,219,624,563,0.2685337552742637,99.24716620639605
2275,924056,140,644,510,0.33253375527426376,56.64803615307419
2276,924215,219,716,575,0.296033755274264,97.0
2277,924634,279,780,567,0.38703375527426376,64.4980619863884
2278,925033,578,724,572,0.3780337552742643,56.22277118748239
2279,925631,140,625,539,0.25953375527426426,104.35516278555652
2280,925830,120,647,522,0.2610337552742643,27.80287754891569
2281,925970,140,652,515,0.27803375527426377,8.602325267042627
2282,926129,180,635,507,0.34303375527426416,18.788294228055936
2283,926328,219,619,520,0.2845337552742637,20.615528128088304
2284,926608,239,549,558,0.2690337552742643,79.64923100695951
2285,926867,219,583,589,0.3535337552742641,46.010868281309364
2286,927226,100,587,550,0.31903375527426414,39.20459156782532
2287,927505,100,637,587,0.33003375527426426,62.20128616033595
2288,927624,160,675,590,0.2970337552742639,38.118237105091836
2289,927864,100,544,596,0.284033755274264,131.13733259449805
2290,928063,219,591,592,0.23903375527426407,47.16990566028302
2291,928342,100,561,497,0.2460337552742642,99.62429422585637
2292,928621,219,544,556,0.1720337552742639,61.40032573203501
2293,928861,239,612,611,0.1745337552742643,87.45856161634491
2294,929220,120,603,616,0.14703375527426443,10.295630140987
2295,929558,180,550,631,0.23903375527426407,55.08175741568164
2296,929778,100,550,639,0.20503375527426426,8.0
2297,929897,239,480,627,0.1800337552742639,71.02112361825881
2298,930157,339,582,638,0.13853375527426381,102.59142264341595
2299,930515,778,582,643,0.1200337552742643,5.0
2300,931313,518,546,685,0.22003375527426394,55.31726674375732
2301,931891,339,658,746,0.20803375527426438,127.534309109353
2302,932250,199,559,768,0.18853375527426408,101.41498903022176
2303,932469,100,628,654,0.19453375527426386,133.25539388707685
2304,932689,140,605,645,0.21903375527426405,24.698178070456937
2305,932848,160,642,639,0.20753375527426376,37.48332962798263
2306,933048,379,669,644,0.1565337552742636,27.459060435491963
2307,933666,159,173,261,0.19353375527426397,626.6617907611728
2308,933845,140,69,279,0.16503375527426423,105.54619841567009
2309,934004,219,53,243,0.18903375527426425,39.395431207184416
2310,934244,219,100,246,0.20503375527426337,47.095647357266465
2311,934563,160,701,566,0.04453375527426395,680.8825155634414
2312,934742,140,612,665,0.090966244725736,133.12400234367956
2313,935041,598,617,653,0.11153375527426412,13.0
2314,935739,120,686,670,0.2459662447257358,71.06335201775947
2315,935879,139,682,665,0.057533755274263854,6.4031242374328485
2316,936557,399,631,658,0.18653375527426386,51.478150704935004
2317,937254,179,711,642,0.23603375527426396,81.58431221748455
2318,937533,419,600,653,0.29953375527426385,111.5437134042076
2319,937972,259,611,650,0.26503375527426387,11.40175425099138
2320,938271,140,551,698,0.25203375527426397,76.83749084919418
2321,938530,120,543,695,0.23553375527426423,8.54400374531753
2322,938670,259,540,701,0.20253375527426387,6.708203932499369
2323,938949,359,534,698,0.24603375527426374,6.708203932499369
2324,939328,100,575,698,0.2035337552742642,41.0
2325,939507,299,706,129,0.292033755274264,583.8852627015003
2326,939846,219,557,219,0.26953375527426404,174.07182425654074
2327,940285,120,1091,791,0.2755337552742638,782.5215651980461
2328,940444,100,1033,435,0.22403375527426395,360.69377593742865
2329,940624,199,556,272,0.1915337552742642,504.0813426422367
2330,940963,180,685,255,0.1640337552742639,130.11533345459327
2331,941162,279,751,264,0.1410337552742642,66.61080993352356
2332,941461,100,759,251,0.11553375527426413,15.264337522473747
2333,941621,100,442,543,0.05553375527426363,430.99071915761715
2334,942019,100,706,668,0.15353375527426394,292.0975864330276
2335,942219,219,688,646,0.20653375527426387,28.42534080710379
2336,942518,279,342,294,0.2990337552742641,493.5787677767349
2337,943016,1097,676,643,0.17553375527426374,483.0703882458539
2338,944133,399,673,649,0.1509662447257365,6.708203932499369
2339,944551,259,673,643,0.06696624472573598,6.0
2340,944851,279,687,643,0.11246624472573608,14.0
2341,945209,199,782,701,0.0729662447257362,111.30588483993108
2342,945429,239,739,767,0.2654662447257361,78.77182237323191
2343,945867,638,686,759,0.1540337552742641,53.600373133029585
2344,946545,219,684,740,0.20303375527426448,19.1049731745428
2345,946784,139,676,742,0.14303375527426399,8.246211251235321
2346,946944,159,682,752,0.13753375527426437,11.661903789690601
2347,947143,140,687,755,0.11146624472573619,5.830951894845301
2348,947323,179,689,732,0.13196624472573593,23.08679276123039
2349,947542,120,691,757,0.3624662447257365,25.079872407968907
2350,947682,120,684,738,0.14346624472573621,20.248456731316587
2351,947941,658,690,757,0.29696624472573596,19.924858845171276
2352,949177,139,498,630,0.045033755274263676,230.20208513391012
2353,949356,199,720,524,0.19103375527426403,246.0081299469593
2354,949596,120,724,528,0.22203375527426417,5.656854249492381
2355,950234,100,744,607,0.28803375527426356,81.49233092751734
2356,1160933,239,72,190,0.3844662447257359,790.8685099306964
2357,1161192,119,117,187,0.3514662447257355,45.09988913511872
2363,1163804,179,1071,363,0.34946624472573573,970.0989640237742
2364,1164123,259,522,491,0.316966244725736,563.7242233574854
2365,1164402,160,538,560,0.302466244725736,70.83078426785913
2371,1165858,219,989,299,0.47796624472573557,521.0777293264413
2372,1166097,180,971,276,0.4509662447257363,29.206163733020468
2375,1167213,140,564,337,0.42596624472573597,411.54586621663447
2376,1168370,179,657,888,0.3284662447257358,558.7933428379404
2377,1168589,100,665,907,0.3514662447257355,20.615528128088304
2378,1169088,538,650,929,0.7529662447257359,26.627053911388696
2379,1169726,100,1059,908,0.3934662447257353,409.53876495394184
2380,1169845,618,1191,1003,0.5594662447257357,162.63148526653748
2381,1171021,977,674,1084,0.9034662447257369,523.3067933822376
2383,1172258,139,699,1093,0.9639662447257362,26.570660511172846
2393,1177162,120,993,419,0.16046624472573612,735.3312178875585
2414,1185596,179,998,330,0.278466244725736,89.1403387922662
2460,1202263,359,1256,68,0.219966244725736,367.70640462194837
2461,1202722,179,1316,224,0.29496624472573574,167.14065932620943
2462,1202921,399,1344,330,0.4679662447257358,109.63576058932597
2464,1204078,379,592,559,0.590966244725736,786.0947780007192
2465,1204915,119,624,25,0.26196624472573626,534.9579422721005
2466,1205134,658,731,17,0.40696624472573584,107.29864864013899
