time,duration,screen_x,secrren_y,avg_dilation
750121,319,864,746,0.2660337552742642
750580,199,920,730,0.09753375527426389
750819,618,795,747,0.027966244725736278
751576,618,777,750,0.13996624472573638
752354,100,882,761,0.022466244725735773
752474,419,907,777,0.000533755274263914
752912,179,944,781,0.07153375527426364
753112,279,945,784,0.20153375527426354
753610,140,825,658,0.27403375527426377
753849,120,770,624,0.21553375527426377
754348,319,874,790,0.2500337552742642
754766,259,916,783,0.17453375527426385
755145,120,913,779,0.0050337552742640845
755285,259,873,774,0.0014662447257358657
755584,199,857,722,0.1095337552742639
755803,140,655,717,0.0640337552742638
756242,120,726,695,0.031466244725736114
756601,259,1014,799,0.19103375527426403
756900,180,1004,788,0.13253375527426403
757099,160,977,690,0.1900337552742637
757338,279,972,678,0.20903375527426382
757737,120,1017,717,0.11503375527426396
757877,160,1017,726,0.2115337552742642
758056,100,1018,715,0.05553375527426363
758335,199,925,878,
758574,279,867,878,0.014033755274264426
758993,319,952,874,0.0730337552742637
759332,179,929,871,0.08503375527426416
759691,159,986,838,0.061033755274264134
760249,120,1026,746,0.07253375527426398
760389,339,1024,847,0.041533755274264283
760748,239,999,787,0.12853375527426403
761047,140,1025,789,0.05996624472573586
761206,160,1043,772,0.00896624472573615
761406,259,1021,774,0.007033755274264308
761685,1117,992,739,0.07646624472573604
762821,100,993,741,0.20246624472573593
762981,199,1020,778,0.16796624472573596
763200,160,948,728,0.14046624472573566
763419,578,993,729,
764037,419,976,717,
764576,399,907,756,0.15746624472573556
765074,179,1010,699,0.037533755274263836
765274,120,1005,695,0.17746624472573602
765413,140,1068,687,0.019533755274264042
765573,120,966,654,0.0804662447257356
765712,140,994,617,0.02646624472573622
765991,857,916,682,0.02196624472573605
766888,459,913,673,0.057466244725735915
767407,299,855,667,0.0519662447257363
767905,160,980,581,0.13553375527426414
768105,100,983,570,0.20703375527426404
768304,139,871,573,0.1980337552742637
768683,100,1040,675,0.2730337552742639
769022,259,882,862,0.017033755274264095
769301,279,889,883,0.0035337552742640277
769819,160,822,702,0.04303375527426434
769999,160,814,709,0.06896624472573576
770218,120,796,676,0.0210337552742641
770617,478,812,668,0.03846624472573579
771135,139,826,714,0.08053375527426399
771295,119,824,736,0.09196624472573633
771434,140,827,740,0.05353375527426385
771654,279,874,751,0.08253375527426376
771953,120,862,743,0.01346624472573632
772152,478,861,757,0.05846624472573625
772690,179,853,745,0.16796624472573596
772890,479,857,735,0.09796624472573567
773408,259,770,756,0.2619662447257358
774365,259,783,772,0.1324662447257361
774644,239,785,769,0.055466244725736136
774903,139,789,760,0.11846624472573586
775202,738,748,774,0.15446624472573633
775980,179,739,784,0.13346624472573598
776179,140,746,775,0.00696624472573637
776339,179,741,711,0.0019662447257360327
776538,140,743,697,0.02396624472573583
776718,120,693,748,3.3755274263747026e-05
776937,180,728,668,0.08046624472573605
777136,638,726,668,0.0575337552742643
777954,160,721,665,0.02196624472573605
778233,139,718,670,0.03303375527426411
778851,160,788,773,0.449966244725736
779150,180,855,753,0.08246624472573627
779349,159,845,750,0.06746624472573615
779788,399,755,773,0.17846624472573636
780207,299,756,781,0.1939662447257362
780526,239,753,784,0.15196624472573594
781024,140,834,730,0.08096624472573621
781244,319,859,799,0.11596624472573591
781602,299,788,770,0.04996624472573563
782021,140,857,795,0.08796624472573589
782181,299,848,794,0.10596624472573568
782500,299,852,795,0.10353375527426412
782819,100,851,792,0.09553375527426367
782938,120,807,703,0.07603375527426381
783078,319,818,717,0.11003375527426407
783417,139,812,721,0.011966244725736264
783875,399,815,729,0.06603375527426403
784394,219,807,732,0.016966244725736157
784633,120,814,729,0.16346624472573623
784932,120,802,725,0.10846624472573607
785231,120,808,765,0.1404662447257361
785650,180,811,777,
787324,179,931,766,0.050966244725735965
787524,139,891,767,0.14653375527426427
787683,419,880,783,0.007966244725735816
788142,538,829,779,0.003033755274264305
788720,279,850,786,0.02196624472573605
789278,120,774,804,0.0105337552742637
789617,239,869,785,0.018033755274263985
789896,498,865,783,0.04846624472573602
790534,259,774,794,0.024033755274264212
790813,199,805,767,0.094966244725736
791033,239,796,804,0.06646624472573581
791412,100,846,800,0.007033755274263864
791571,160,852,791,0.12053375527426402
791790,498,776,787,0.059033755274264355
792428,638,782,786,0.10803375527426384
793106,459,719,812,0.12453375527426447
793964,339,855,698,0.24953375527426358
794582,120,908,726,0.46603375527426394
795040,159,772,705,0.16803375527426434
795339,459,712,823,0.19803375527426414
795838,140,787,822,0.049533755274263847
796097,319,869,846,0.167033755274264
796615,199,674,821,0.03603375527426378
796835,339,722,819,0.05053375527426418
797293,180,587,851,0.01096624472573593
797512,160,651,830,0.04753375527426407
797732,259,709,830,0.001033755274264081
798011,199,775,876,0.14096624472573582
798230,140,713,878,0.09246624472573606
798390,120,765,853,0.04596624472573607
798529,259,799,855,0.006466244725735759
798808,359,741,891,0.000533755274263914
799187,319,721,839,0.005533755274263807
799526,239,733,884,0.008033755274264198
799785,279,765,903,0.05603375527426424
800084,199,806,900,0.06303375527426391
800304,479,759,898,0.03603375527426378
800982,817,687,740,0.18896624472573587
801879,299,755,893,0.03903375527426389
802198,100,736,896,0.012033755274263758
802317,379,702,826,0.07603375527426381
802796,279,814,844,0.175033755274264
803195,259,743,859,0.06903375527426414
803474,439,759,830,0.10053375527426445
803972,119,694,816,0.007466244725736093
804192,120,815,790,0.26496624472573593
804431,658,863,854,0.10253375527426423
805109,259,846,836,0.06453375527426397
805388,199,847,845,0.0414662447257359
805986,140,713,727,0.008533755274263921
806185,179,769,707,0.019966244725735827
806444,339,776,708,0.07453375527426376
806923,239,839,709,0.06753375527426364
807182,299,802,706,0.1905337552742643
807521,439,809,711,0.08103375527426371
807980,100,696,720,0.10853375527426401
808179,219,776,712,0.1850337552742638
808418,339,774,734,0.042033755274264006
808777,219,766,799,0.11053375527426379
809036,359,783,780,0.030533755274264163
809495,179,780,781,0.08503375527426416
809714,160,853,740,0.14803375527426432
809894,179,875,728,0.052533755274264404
810093,100,883,732,0.03653375527426439
810272,319,844,724,0.1410337552742642
810631,160,848,732,0.15203375527426388
810831,299,813,718,0.039533755274263616
811190,179,822,717,0.08996624472573611
811628,279,888,722,0.07403375527426403
812067,259,924,620,0.002533755274264138
812506,179,820,642,0.024033755274264212
812705,120,850,639,0.05553375527426363
813084,439,802,760,0.03603375527426378
813602,399,956,789,0.024466244725735553
814021,379,921,833,0.08403375527426382
814479,100,979,729,0.04503375527426412
814619,140,964,685,0.020533755274263932
814798,120,963,641,0.04303375527426434
815137,120,955,631,0.12203375527426408
815297,100,1022,632,0.027533755274263605
815516,180,976,644,0.0705337552742642
815755,199,715,318,0.23203375527426395
816034,120,716,321,0.1745337552742643
816373,140,964,746,0.19153375527426375
816613,239,468,549,0.08503375527426416
817091,179,551,414,0.11603375527426385
817370,379,517,368,0.11803375527426363
817888,160,548,327,0.10103375527426417
818128,518,538,262,0.2705337552742644
818726,279,598,265,0.23453375527426434
819025,279,636,289,0.17803375527426413
819324,180,499,255,0.23553375527426423
819523,140,504,255,0.2085337552742641
819683,180,447,252,0.11653375527426446
819922,319,558,269,0.14253375527426382
820261,299,609,277,0.1460337552742641
820580,219,529,319,0.10153375527426389
820819,180,489,399,0.23403375527426418
821019,180,567,467,0.1840337552742639
821258,140,511,310,0.14853375527426405
821437,180,487,431,0.15853375527426428
821637,120,474,369,0.1730337552742638
821776,658,486,367,0.1225337552742638
822534,199,527,441,0.17853375527426385
822773,120,477,504,0.13703375527426376
822913,299,516,482,0.12103375527426374
823232,180,590,480,0.013033755274264092
823451,439,499,474,0.05253375527426396
823930,558,585,549,0.07203375527426381
824508,180,627,547,0.09503375527426394
824707,120,672,550,0.11203375527426429
824867,120,667,551,0.10903375527426418
825006,100,656,546,0.0009662447257356988
825146,299,586,547,0.1915337552742642
825465,159,600,547,0.23803375527426374
825704,120,653,557,0.11303375527426374
825943,339,645,581,0.20253375527426387
826402,578,550,558,0.09853375527426378
827000,399,542,462,0.14503375527426376
827439,160,484,382,0.18703375527426402
827618,359,502,355,0.1770337552742638
827997,179,523,424,0.24553375527426402
828196,140,484,455,0.26453375527426415
828396,140,528,474,0.2110337552742636
828794,120,1007,645,0.1265337552742638
829034,518,951,745,0.17803375527426413
829572,100,859,651,0.1089662447257358
829991,160,733,576,0.011966244725736264
830389,459,704,588,0.11903375527426396
830928,160,687,588,0.08003375527426426
831167,140,620,628,0.016033755274264205
831326,319,603,647,0.05703375527426369
831785,100,706,638,0.09103375527426394
832004,259,700,648,0.054533755274264184
832283,100,726,673,0.014033755274263982
832822,139,745,676,0.016033755274264205
833181,299,856,691,0.07446624472573582
833799,299,877,671,0.15203375527426388
834138,339,869,683,0.14253375527426426
834556,279,829,741,0.08953375527426433
834855,299,859,739,0.1340337552742641
835174,120,790,761,0.15453375527426427
835354,120,794,771,0.1855337552742644
835872,100,848,746,0.2734662447257361
835992,159,850,754,0.010033755274263978
836171,120,819,739,0.02153375527426382
836311,160,812,744,
836490,319,842,749,0.050033755274264013
836889,120,852,671,0.02753375527426405
837028,120,845,692,0.031466244725736114
837168,100,840,690,0.046033755274263566
837387,100,876,678,0.024966244725736164
837587,299,878,685,0.11203375527426385
837966,100,570,653,0.08003375527426426
838105,199,731,698,0.08753375527426366
838524,279,799,728,0.1225337552742638
838883,259,936,752,0.09003375527426405
839421,139,742,571,0.015033755274263871
839600,140,738,566,0.02303375527426388
839760,140,801,655,0.09503375527426394
840079,160,653,644,0.006466244725735759
840278,120,657,626,0.02396624472573583
840617,359,631,614,0.011033755274264312
841016,578,629,616,0.03703375527426411
841853,279,635,607,0.07303375527426414
842192,239,592,581,0.147033755274264
842511,239,733,552,0.1800337552742639
842771,100,698,536,0.2265337552742639
842890,339,552,545,0.2715337552742638
843249,479,607,539,0.24553375527426402
843747,219,549,492,0.23053375527426434
843987,100,632,503,0.22403375527426395
844266,100,697,702,0.16653375527426384
844445,319,617,670,0.11103375527426396
844784,299,632,637,0.0650337552742637
845382,199,724,723,0.10753375527426412
845622,219,658,716,0.12303375527426397
846020,120,558,675,0.1820337552742637
846160,319,614,662,0.233533755274264
846499,199,659,650,0.1305337552742638
846818,259,720,653,0.27253375527426416
847097,100,715,633,0.28653375527426395
847396,479,574,636,0.19103375527426403
847894,179,606,591,0.24553375527426402
848313,459,508,722,0.2965337552742642
848792,100,544,715,0.28953375527426406
849170,319,500,705,0.19103375527426403
849509,379,497,721,0.1485337552742636
849908,678,555,757,0.04353375527426406
850606,538,587,767,0.09303375527426372
851204,199,553,758,0.16353375527426417
851423,199,492,656,0.13653375527426403
851643,159,523,615,0.14203375527426365
851842,299,561,607,0.18853375527426408
852360,140,574,551,0.31053375527426397
852520,160,598,542,0.3010337552742639
852699,219,595,555,0.29153375527426384
852939,738,553,605,0.3205337552742642
853696,140,549,570,0.31453375527426397
853856,239,576,551,0.22303375527426406
854115,179,572,550,0.23503375527426362
854314,100,569,564,0.22103375527426428
854733,379,572,550,0.2795337552742643
855411,279,674,840,0.1930337552742638
855850,239,691,848,0.0655337552742643
856149,239,736,805,0.007533755274264031
856627,219,583,750,0.07046624472573626
856906,199,536,402,0.10603375527426406
857145,279,242,329,0.11703375527426418
857464,239,434,247,0.264033755274264
857803,179,133,160,0.27553375527426427
858003,319,53,157,0.20103375527426381
858342,179,-32,182,0.08653375527426421
858541,558,-3,212,0.13903375527426354
859139,279,86,210,0.02753375527426405
859438,160,335,208,0.002033755274263971
859638,140,459,210,0.006966244725735926
859797,299,488,201,0.05103375527426435
860196,219,259,225,0.10303375527426395
860595,399,481,219,0.13053375527426425
861013,259,483,231,0.035533755274264056
861352,359,652,224,0.05253375527426396
861731,379,647,223,0.007033755274263864
862130,279,649,225,0.07203375527426426
862429,239,644,237,0.04553375527426384
862688,578,552,264,0.006033755274263974
863286,239,529,248,0.10103375527426417
863545,439,479,210,0.08503375527426371
864024,359,243,254,0.1340337552742641
864403,359,64,242,0.04353375527426406
865021,199,94,251,0.12346624472573575
865280,219,76,216,0.08246624472573583
865519,738,79,281,0.03846624472573579
866277,419,41,272,3.3755274264191115e-05
866735,518,33,188,0.06496624472573576
867274,479,299,222,0.1169662447257358
867772,120,247,217,0.018466244725736214
867972,279,45,271,0.017966244725736047
868271,279,167,255,0.0154662447257361
868590,698,280,278,0.04003375527426423
869327,219,437,211,0.05853375527426419
869945,120,484,235,0.05896624472573597
870185,279,709,263,0.06146624472573636
870484,179,776,252,0.07346624472573593
870783,219,484,140,0.10853375527426401
871082,140,117,157,0.04353375527426406
871241,179,72,153,0.05903375527426391
871481,239,311,158,0.03346624472573634
871780,199,482,232,0.028466244725736
871999,100,485,231,0.005466244725735869
872398,1715,86,247,0.03803375527426356
874132,319,56,250,0.0015337552742638039
874471,1914,100,255,0.0649662447257362
876405,100,125,259,0.046466244725735795
876764,259,65,246,0.11896624472573603
877043,100,65,253,0.04496624472573618
877242,359,101,253,0.34996624472573634
877741,219,588,557,0.026966244725735944
878020,140,698,458,0.011466244725735653
878279,319,98,235,0.15153375527426372
878618,478,40,249,0.06953375527426386
879117,379,115,238,0.031033755274263886
879715,199,570,396,
879974,179,445,298,0.028466244725736
880213,160,667,541,0.05203375527426424
880393,160,696,452,0.15003375527426366
880672,199,611,259,0.23253375527426412
880971,120,304,278,0.14703375527426354
881110,339,361,301,0.08253375527426376
882147,120,634,591,0.06796624472573631
882346,140,704,795,0.15146624472573622
882506,120,698,795,0.04396624472573629
882646,119,709,805,0.055466244725736136
882825,219,982,815,0.05203375527426379
883064,199,976,818,0.03003375527426444
883343,339,691,705,0.10996624472573613
883842,120,1101,954,0.12796624472573592
884021,140,1174,1039,0.08396624472573633
884240,339,618,1017,0.2869662447257362
884639,379,325,1006,0.3924662447257359
885038,518,567,1068,0.5174662447257359
885636,179,647,1015,0.5279662447257363
885836,100,611,1015,0.5549662447257355
886035,120,246,1015,0.5779662447257352
886174,239,299,1016,0.6534662447257369
886434,279,267,1008,0.6164662447257361
886733,339,328,1009,0.6259662447257361
887131,279,16,1022,0.48746624472573563
887430,179,111,995,0.47746624472573673
887630,339,26,991,0.39996624472573616
887989,219,78,991,0.37096624472573625
888268,140,506,1077,0.4629662447257359
888527,339,323,1024,0.45196624472573577
888886,159,224,1016,0.4399662447257362
889065,199,279,1010,0.4374662447257358
889285,140,323,1015,0.3849662447257356
889584,120,507,995,0.4084662447257359
889723,279,566,988,0.34696624472573623
890162,239,458,459,0.2149662447257361
890461,199,464,214,0.01096624472573593
890999,319,322,1014,0.03353375527426383
891398,399,577,682,0.0504662447257358
891817,180,672,571,0.10253375527426423
892016,279,667,560,0.1410337552742642
892315,199,566,779,0.05803375527426402
892674,140,184,187,0.2385337552742639
892873,140,62,200,0.21303375527426427
893033,518,42,246,0.0875337552742641
893731,120,665,644,0.0019662447257355886
894070,140,562,692,0.1274662447257362
894249,199,591,667,0.08396624472573633
894468,199,610,773,0.015033755274263871
894728,319,546,869,0.07446624472573626
895186,160,617,606,0.02853375527426394
895366,219,640,738,0.010033755274263978
895685,179,1183,1007,0.004966244725735702
895884,259,1215,1012,0.03253375527426394
896682,179,674,728,0.29246624472573624
896881,279,630,671,0.12796624472573592
897180,379,638,732,0.058466244725735805
897579,180,573,771,0.07196624472573632
897838,458,669,646,0.09296624472573622
898316,239,710,691,0.22296624472573612
898576,219,749,737,0.19046624472573592
898934,219,722,732,0.0009662447257361428
899174,100,728,725,0.1714662447257358
899413,180,694,663,0.031033755274263886
899612,339,679,645,0.03153375527426405
899991,518,675,654,0.03703375527426411
900569,199,254,443,0.09453375527426422
900848,120,386,305,0.09103375527426438
901147,419,140,400,0.06753375527426408
901686,199,368,425,
901965,140,558,576,0.07203375527426426
902164,100,497,498,0.09353375527426389
902304,140,490,388,0.16053375527426406
902463,319,488,352,0.14753375527426416
902822,239,469,366,0.159033755274264
903081,359,465,367,0.08203375527426404
903540,219,546,349,0.07703375527426415
903779,299,544,350,0.0835337552742641
904158,319,539,269,0.06053375527426441
904497,359,521,269,0.020033755274263765
904956,578,524,276,0.06146624472573592
905554,120,503,345,0.06703375527426392
905813,399,457,235,0.06903375527426414
906232,459,506,286,0.018033755274263985
906710,718,600,271,0.06903375527426414
907488,299,554,540,0.031466244725736114
907807,239,515,624,0.05203375527426379
908066,160,503,542,0.1250337552742642
908245,459,525,478,0.15153375527426416
908724,160,524,471,0.28503375527426433
909043,239,566,494,0.28303375527426367
909302,139,692,656,0.2500337552742642
909860,219,505,551,0.11703375527426418
910099,618,571,545,0.2715337552742638
910737,299,525,488,0.11853375527426424
911096,199,507,475,0.17203375527426434
911395,100,507,467,0.17153375527426418
911595,379,478,404,0.15153375527426372
912033,857,471,368,0.08503375527426416
913010,160,513,376,0.1800337552742639
913190,618,526,431,0.16353375527426417
913828,160,555,360,0.20753375527426376
914007,319,553,344,0.21053375527426388
914486,678,519,428,0.20203375527426415
915184,100,518,426,0.21203375527426394
915303,180,522,445,0.23553375527426423
915502,758,520,439,0.14453375527426404
916280,299,525,444,0.07353375527426431
916599,259,518,431,0.10153375527426389
916878,199,487,385,0.16153375527426395
917098,159,457,344,0.24353375527426424
917317,1176,370,144,0.3495337552742641
918513,239,517,239,0.2575337552742636
918872,219,99,219,0.34103375527426394
919111,339,49,228,0.4065337552742636
919470,678,95,238,0.3515337552742639
920308,100,635,532,0.09203375527426383
920427,100,654,514,0.13903375527426443
920567,140,646,516,0.08653375527426421
920766,439,626,507,0.07653375527426443
921284,678,636,539,0.1930337552742638
922002,139,649,528,0.24553375527426402
922261,160,658,647,0.2545337552742639
922620,219,662,656,0.11203375527426385
922879,219,710,723,0.16503375527426423
923119,199,729,668,0.1040337552742634
923378,239,711,585,0.17053375527426384
923637,159,723,570,0.17153375527426418
923816,219,624,563,0.08003375527426426
924056,140,644,510,0.29303375527426434
924215,219,716,575,0.16353375527426417
924634,279,780,567,0.2085337552742641
925033,578,724,572,0.29853375527426396
925631,140,625,539,0.1435337552742637
925830,120,647,522,0.21303375527426427
925970,140,652,515,0.2030337552742636
926129,180,635,507,0.22753375527426423
926328,219,619,520,0.2845337552742637
926608,239,549,558,0.16103375527426378
926867,219,583,589,0.1980337552742637
927226,100,587,550,0.29753375527426407
927505,100,637,587,0.32803375527426404
927624,160,675,590,0.2970337552742639
927864,100,544,596,0.23903375527426407
928063,219,591,592,0.23653375527426368
928342,100,561,497,0.19753375527426398
928621,219,544,556,0.163033755274264
928861,239,612,611,0.015533755274264038
929220,120,603,616,0.05053375527426418
929558,180,550,631,0.16453375527426362
929778,100,550,639,0.16753375527426373
929897,239,480,627,0.1500337552742641
930157,339,582,638,0.13853375527426381
930515,778,582,643,0.11703375527426418
931313,518,546,685,0.06653375527426375
931891,339,658,746,0.12603375527426364
932250,199,559,768,0.0510337552742639
932469,100,628,654,0.19453375527426386
932689,140,605,645,0.1275337552742637
932848,160,642,639,0.15053375527426383
933048,379,669,644,0.15453375527426383
933666,159,173,261,0.08453375527426443
933845,140,69,279,0.11153375527426368
934004,219,53,243,0.10503375527426417
934244,219,100,246,0.20203375527426415
934563,160,701,566,0.03846624472573579
934742,140,612,665,0.090966244725736
935041,598,617,653,0.061033755274264134
935739,120,686,670,0.082966244725736
935879,139,682,665,0.057533755274263854
936557,399,631,658,0.1095337552742639
937254,179,711,642,0.2035337552742642
937533,419,600,653,0.1620337552742641
937972,259,611,650,0.26503375527426387
938271,140,551,698,0.24603375527426374
938530,120,543,695,0.23553375527426423
938670,259,540,701,0.14003375527426387
938949,359,534,698,0.09603375527426428
939328,100,575,698,0.18153375527426396
939507,299,706,129,0.1320337552742643
939846,219,557,219,0.26953375527426404
940285,120,1091,791,0.07703375527426415
940444,100,1033,435,0.22403375527426395
940624,199,556,272,0.05703375527426369
940963,180,685,255,0.11403375527426407
941162,279,751,264,0.06603375527426403
941461,100,759,251,0.07953375527426454
941621,100,442,543,0.027033755274264326
942019,100,706,668,0.1410337552742642
942219,219,688,646,0.07896624472573599
942518,279,342,294,0.11153375527426368
943016,1097,676,643,0.08103375527426415
944133,399,673,649,0.01296624472573571
944551,259,673,643,0.028966244725735724
944851,279,687,643,0.012033755274263758
945209,199,782,701,0.046466244725735795
945429,239,739,767,0.06053375527426397
945867,638,686,759,0.061033755274264134
946545,219,684,740,0.07553375527426409
946784,139,676,742,0.08603375527426405
946944,159,682,752,0.006533755274264141
947143,140,687,755,0.035966244725736285
947323,179,689,732,
947542,120,691,757,0.23646624472573619
947682,120,684,738,0.14346624472573621
947941,658,690,757,0.20646624472573594
949177,139,498,630,0.03153375527426361
949356,199,720,524,0.050033755274264013
949596,120,724,528,0.22203375527426417
950234,100,744,607,0.28803375527426356
1160933,239,72,190,0.3284662447257358
1161192,119,117,187,0.340966244725736
1161372,180,316,164,
1162408,140,493,568,
1162568,359,487,452,
1162947,459,499,413,
1163465,259,549,279,
1163804,179,1071,363,0.29496624472573574
1164123,259,522,491,0.316966244725736
1164402,160,538,560,0.2634662447257359
1164622,219,509,531,
1164861,120,555,280,
1165160,179,541,285,
1165459,140,579,260,
1165658,120,578,268,
1165858,219,989,299,0.3404662447257363
1166097,180,971,276,0.3564662447257363
1166496,239,372,267,
1166755,179,485,268,
1167213,140,564,337,0.3849662447257356
1168370,179,657,888,0.2874662447257359
1168589,100,665,907,0.3404662447257363
1169088,538,650,929,0.7259662447257358
1169726,100,1059,908,0.3934662447257353
1169845,618,1191,1003,0.37046624472573564
1171021,977,674,1084,0.9034662447257369
1172018,219,619,1052,
1172258,139,699,1093,0.9629662447257359
1172477,179,321,1220,
1172856,140,405,386,
1173155,100,496,281,
1173274,100,505,274,
1173673,139,501,348,
1174072,419,64,215,
1174530,199,464,254,
1174750,1595,476,252,
1176724,100,395,501,
1177162,120,993,419,0.09296624472573578
1177960,339,58,188,
1178378,219,447,290,
1178618,160,409,384,
1179236,279,922,406,
1179554,459,894,283,
1180053,219,512,463,
1180472,100,348,564,
1180631,140,330,537,
1180950,140,935,360,
1181130,239,939,369,
1181429,199,241,229,
1181728,538,38,222,
1182725,219,965,348,
1183024,199,183,390,
1183243,140,177,398,
1183502,100,315,573,
1184001,179,874,239,
1184399,100,964,297,
1184718,140,960,300,
1185037,140,415,430,
1185596,179,998,330,0.2594662447257359
1185795,179,637,437,
1186194,120,615,518,
1186413,160,730,225,
1186692,439,584,176,
1187151,160,588,179,
1187550,120,605,288,
1187948,100,936,366,
1188168,479,895,263,
1188965,299,714,256,
1189284,499,664,272,
1190002,160,646,264,
1190181,100,500,266,
1190361,219,491,255,
1190720,239,208,441,
1191078,100,242,495,
1191278,120,776,473,
1191418,140,808,488,
1191637,120,786,532,
1191976,139,675,611,
1192594,120,134,122,
1192793,100,124,128,
1192933,299,393,40,
1193331,339,764,282,
1193910,140,761,286,
1194667,100,222,489,
1194787,100,209,484,
1194926,159,207,471,
1195365,120,717,143,
1195544,239,116,87,
1195824,259,125,60,
1196541,339,19,13,
1197000,319,463,343,
1197598,179,651,460,
1198236,379,778,448,
1198714,259,855,400,
1199014,199,805,338,
1199273,339,800,183,
1199711,100,450,318,
1199891,100,449,324,
1200050,140,683,504,
1200668,179,799,520,
1200967,199,555,101,
1201227,319,138,107,
1201566,120,140,116,
1202024,199,920,52,
1202263,359,1256,68,0.21746624472573606
1202722,179,1316,224,0.25896624472573615
1202921,399,1344,330,0.320966244725736
1203420,160,553,433,
1204078,379,592,559,0.4454662447257358
1204915,119,624,25,0.26096624472573593
1205134,658,731,17,0.2774662447257361
1205832,120,405,221,
